ice_absorption,ice_scattering,offset,opt_eff_headon,opt_eff_lateral,opt_eff_overall,pid,reco_coszen,reco_energy
0.0070257112513631105,-0.005730518152693571,1.2267582291613572,0.030167267999001005,-0.007006125560383423,-0.04771334455556193,0,-0.875,6.6
0.002715679465653556,-0.0015070563223259013,1.0569163214701516,0.041094791119434045,-0.004075178481628131,0.13011060183048587,1,-0.875,6.6
0.0060079582862032,-0.009487255883586364,1.4212100661476645,0.0347025100187126,-0.0033123393307156633,-0.25693045669349224,0,-0.625,6.6
0.013688568405747774,-0.0011531965853576456,0.5540437680432233,0.03216274906227323,-0.003973993121726584,0.6997144936013138,1,-0.625,6.6
0.0031664801879430437,-0.0005213618434904189,1.3031375250012756,0.0048926567518298636,-0.0023435981496340683,-0.20722768353696036,0,-0.375,6.6
0.01398202604412019,0.0033103511666457883,0.6374755010905028,-0.002836769978259234,0.0025020228322420062,0.26669196581176524,1,-0.375,6.6
0.012314345389081507,0.00521063635419094,0.5741199833418692,-0.027775329923947812,-0.0005471674491222289,0.3961829723304712,0,-0.125,6.6
0.00982691304118747,0.0031153262072941366,0.7209725937340519,-0.025775725091689784,-0.0024690889634024263,0.25781376773891623,1,-0.125,6.6
-0.0012740892918831135,0.005648138711725931,0.32804714632330173,-0.03372293049990513,0.011856417932642856,0.5837020697822847,0,0.125,6.6
0.009985548011442543,0.004794267885180906,0.2367563871477451,-0.04624956383538499,0.00020807629865419203,0.6087900432552894,1,0.125,6.6
-0.006085217692663218,0.01717098490383351,-0.9326823474453254,-0.05977026638855669,0.0027009556596346226,1.840579168165091,0,0.375,6.6
0.008017103101339188,-0.00131114804839105,-0.20551169141808387,-0.04749780888776268,0.003849647728882092,0.9616019428477907,1,0.375,6.6
0.02647210089043641,0.07634717985078293,-0.3031461946665783,0.08775020958319593,0.00249900014360781,1.414984152312547,0,0.625,6.6
0.01630776218889818,-7.83955855472307e-05,-1.0972921630275603,0.028243964456199182,0.008784342460745545,1.6351864153403748,1,0.625,6.6
0.06368334946272017,0.0737332782664805,9.033455927128358,0.17553330485354895,-0.011186862370625824,-8.281256896345745,0,0.875,6.6
-0.06619381512211713,0.24393778283554512,3.1039326560408784,-0.15035685520037667,0.00861162523480956,-3.195460123488539,1,0.875,6.6
0.0023747459538810477,-0.009402485317668283,1.3818980766789515,0.030933321919772067,-0.005683309392471222,-0.21825088999758266,0,-0.875,8.7
-0.006092703456967328,-0.003266248140125067,0.455725122506648,0.04630249260269499,-0.001126649697360019,0.4881130523865114,1,-0.875,8.7
0.006252169362474438,-0.012197684862594552,0.8117418328968641,0.025158133038773664,-0.004929165888404857,0.3136613270114979,0,-0.625,8.7
0.008090096499857449,0.0011477459744847838,0.6777402201752548,0.04269382682860053,-0.007133216491456949,0.5118718453022779,1,-0.625,8.7
0.0037602171219566992,0.0008624580493954083,0.775288684448882,0.004795450156649303,-0.0010609468173148717,0.27797908155005563,0,-0.375,8.7
0.0054733221561199625,0.006024873396835911,1.12858370379762,-0.008795009673502488,-0.0012227355747087328,-0.08043963319295977,1,-0.375,8.7
-0.0012994145959185426,-0.0005680327141345939,0.5824197941582501,-0.02991274826412731,-0.0010231668951230007,0.48707150866025234,0,-0.125,8.7
0.017707730966262117,-0.0014105942386082213,-0.05959704350186328,-0.04279983145908648,0.007898496912621402,0.8251166750820197,1,-0.125,8.7
0.009096560728266768,-0.006178977556311202,1.2895609361342215,-0.04123299492411132,0.003945217212807122,-0.3353908984159808,0,0.125,8.7
0.0010499176547677201,-0.0026548601318231737,0.43107799422836335,-0.0682301023584729,0.008150867908590867,0.39459197354286535,1,0.125,8.7
0.009110481409116017,0.011818408277639797,-0.028755919531327244,-0.08143476448438756,-0.0027675795880012545,1.1531324781043892,0,0.375,8.7
0.008707400852649616,-0.00594777968872995,-0.27599108453223503,-0.016642880922778762,0.004430618033325784,0.9338156531955939,1,0.375,8.7
0.008256900687159632,-0.010718737197946686,-0.6865380913333275,-0.06325067813210689,-0.004531831628206391,2.1555919752014807,0,0.625,8.7
0.006232259981754135,-0.008925320232296753,2.261125306756826,-0.14137109873371287,-0.009625046031751395,-0.649350317696578,1,0.625,8.7
0.01851902678071663,0.048396651076809204,5.354070842249761,-0.13952120139615082,0.031810899913930296,-5.013833609161587,0,0.875,8.7
-0.029860572908882554,0.1557272980186769,1.3795755479198109,-0.0034428036628648697,-0.017510103070317876,-0.8316715353446708,1,0.875,8.7
0.004743987549578602,-0.012953875779234432,0.9687053613672358,0.03384294856392361,-0.005105977896073589,0.15931501701110443,0,-0.875,11.7
0.007287491601539147,-0.010567525871275511,0.7751013697188518,0.04841361310118339,-0.004467847621909382,0.31786826007500835,1,-0.875,11.7
0.003433789579007524,-0.009926071220470546,0.6509896903897475,0.030752076658260005,-0.00334744134202896,0.4197425230316854,0,-0.625,11.7
-0.0013981735286105383,-0.0024889100470259573,0.7450370550568274,0.03478518979308476,-0.00402548142040505,0.32880596904148923,1,-0.625,11.7
0.005683816100211502,-0.0064578373633392755,0.47813057034914525,0.0031222807660469744,0.0008157159266210262,0.5222201231420651,0,-0.375,11.7
0.00541187473379614,-0.0018473172370721594,0.21951278871880092,-0.006365416594961339,-0.000670627295673348,0.7856730207404411,1,-0.375,11.7
0.00011688456535641212,-0.002203826689915367,0.08539888779277684,-0.0318947518648445,0.003523994577157537,0.8246648776030041,0,-0.125,11.7
0.0027863251923256733,0.003454180489139804,0.014405306421535268,-0.06068887394869646,0.007255289118325196,0.8014625606828216,1,-0.125,11.7
