ice_absorption,ice_scattering,offset,opt_eff_headon,opt_eff_lateral,opt_eff_overall,pid,reco_coszen,reco_energy
0.0033784996732186515,-0.0028552082090168847,0.06426501345446675,-0.018620800786030987,0.0012476813544989773,0.8775805981459163,0,0.125,11.7
0.004263647771512777,0.004475438706267347,0.6213823172219861,-0.022187424316251425,-2.468924341192391e-05,0.3923062821356017,1,0.125,11.7
0.0028039659794999467,-0.0015626662518910559,0.15179347114246317,-0.026353071452510677,0.0031414483492826907,0.7535255570852435,0,0.375,11.7
0.002784029128233808,0.0006172889401315828,0.5647372238757359,-0.0196542592540244,0.0023679277873106747,0.3582773670158066,1,0.375,11.7
0.002064540293359377,-0.005403658512967071,0.0400399108758745,-0.03557918394175479,0.005422399353290509,0.8432014384261592,0,0.625,11.7
0.0019452840593832798,0.005197054203682499,0.3711805350947098,-0.02813473234307377,0.005325035806067884,0.4989451593032252,1,0.625,11.7
-0.0013477525048100328,0.004920007622066474,0.07456830200632532,-0.03068160036800486,0.0058639606860150795,0.7569352486519813,0,0.875,11.7
0.004785833088690068,0.004270303472418351,0.18472628024602666,-0.032187172935999604,0.00769289441119841,0.616114868019293,1,0.875,11.7
-0.0017838006585396446,-0.010602523824233422,-0.06856814896582017,0.03371647750753178,-0.005136155477489202,1.161625387460141,0,-0.875,15.6
-0.0036025295559927294,-0.004611489183676124,-0.04403307231514851,0.027035839197785995,-0.003068361997578354,1.1148454231373852,1,-0.875,15.6
-0.0009855800632580587,-0.009117031018086896,-0.10048867820159317,0.03937200737663557,-0.0036798028202227953,1.225768717804193,0,-0.625,15.6
-0.0009000725238658703,-0.002819748658779131,0.2212095218204841,0.028368600819644485,-0.0034349298448321164,0.9141545309381318,1,-0.625,15.6
-0.0002566890802298916,-0.004692039484883378,0.034969521534324206,0.025954310176764642,-0.0025213886247417478,1.0168840955935872,0,-0.375,15.6
0.004843910839867194,0.0023666345285334486,0.8802196897517399,0.017583457027093383,-0.003593332709319516,0.23978008589474875,1,-0.375,15.6
0.003923366948879639,-0.00592865906280017,-0.09078484688740471,-0.001343035377228753,-0.0002221403965145563,1.1002667771819812,0,-0.125,15.6
0.00855197396144694,0.0005294102645225,0.8599285157330305,-8.143210080170803e-05,-0.003495106930222323,0.20333479362876006,1,-0.125,15.6
0.00272246058150594,-0.00595807643627298,-0.027636684999879327,-0.015115042177147799,0.0014354428929814885,0.9818454288832913,0,0.125,15.6
0.004002497066022573,0.0021821961083155184,0.6932541527443898,-0.012347149248814292,-0.0007111713534663371,0.29417928727034454,1,0.125,15.6
0.0028429152499269473,-0.0036418802050139382,-0.11172268729369983,-0.026562970468586116,0.0039269655848871085,0.9955097812919866,0,0.375,15.6
0.0013104472582999636,0.0037249274387375873,0.6600604494853439,-0.016628109944988992,0.0029408836310069607,0.26475569267712107,1,0.375,15.6
-0.0006158736999781672,0.0007128541040296878,-0.019096161656798324,-0.034251757316975134,0.005358045830941002,0.8848362334889684,0,0.625,15.6
-0.0010334124824696923,0.007783400645846676,0.28084963263762946,-0.030507626954317267,0.0049002401853752535,0.6161540060736324,1,0.625,15.6
0.0020567564184359476,0.0005505243758409968,-0.15403578928718775,-0.03797895821370557,0.006667725226083423,1.011406287484223,0,0.875,15.6
0.006059878932098074,0.0018212963645344454,0.14486565310057245,-0.03436495898883351,0.008906747533280678,0.6501321548418618,1,0.875,15.6
0.001096735993190093,-0.011902336548498047,-0.2764067598096121,0.03942551171685001,-0.004730554238084331,1.3921537780207285,0,-0.875,20.7
0.0007325548258155019,-0.00558448478074696,-0.1837121696036475,0.030712414060039096,-0.004347193616839753,1.2972149636590604,1,-0.875,20.7
-0.002001965534895343,-0.01124221920141317,-0.1297308083114755,0.03821876807130391,-0.003937720772550878,1.2229400014973304,0,-0.625,20.7
0.0015319550525689089,-0.0017782909659447214,0.6510584174064934,0.03127548129067752,-0.003755200436319529,0.46953945375172496,1,-0.625,20.7
0.003390002324741162,-0.010463365366137282,-0.10040524361563281,0.030126682695454814,-0.00234230002352464,1.171141229466592,0,-0.375,20.7
0.005555687693145492,-0.0017877546514068166,0.9890977042076822,0.012258548589662533,-0.0033790770014820734,0.09479031236110105,1,-0.375,20.7
0.0013711472048276835,-0.009539273057928644,0.08077254124908104,0.005111907637822005,-0.001377866207642845,0.9715838696494089,0,-0.125,20.7
0.003526448241808014,-0.0010344758728541368,0.7305274886365936,-0.002725601215342386,-0.003360142791927649,0.35950244234623396,1,-0.125,20.7
0.0013085287282055152,-0.0020305701967855486,-0.09805964354489845,-0.014716706945279857,0.0008373236944892165,1.075284170164882,0,0.125,20.7
0.002634086077470707,-0.00038784686843397443,0.5319732936432119,-0.01477066947164012,-0.0004268916808755742,0.47851116902256874,1,0.125,20.7
0.00034438466568666,-0.0016588923851260334,-0.31208139234904836,-0.029506924133388627,0.0035635327009555353,1.2204539168847879,0,0.375,20.7
0.005930701321827545,0.0018724456574800896,0.5037707679811407,-0.017675271680085737,0.0012427929501300536,0.43143832841560537,1,0.375,20.7
0.002296257523840586,0.0003093390333202913,-0.3492478998032667,-0.03725257619467888,0.006212911365326702,1.184534982823744,0,0.625,20.7
0.007401589454841763,-0.0023439072072263547,0.407172591632845,-0.020650914486082004,0.0057707578067082675,0.5091577248603146,1,0.625,20.7
-5.8674266561671764e-05,0.004460170246425691,-0.3721827033687929,-0.039382892975149755,0.007428060195210776,1.1971715404332772,0,0.875,20.7
0.003669172827324377,0.005278578178383224,-0.003661095633910927,-0.027249971017686638,0.005848575200433354,0.8784675645639619,1,0.875,20.7
0.0010236486201463909,-0.011933909622897775,-0.13775627949976288,0.04190911003256608,-0.004407528532571703,1.216564892574466,0,-0.875,27.7
-0.0010283001220047078,-0.0013733853094328083,0.5781127592045759,0.03340930521146763,-0.002713178998982236,0.49282152863458145,1,-0.875,27.7
-0.0007940147393982228,-0.010048362891345194,0.08918128786331327,0.04008731889964377,-0.0033239189485822695,0.9850794432694409,0,-0.625,27.7
0.003927028598853078,-0.000403887240730632,1.0324589554788348,0.024686806309893228,-0.003949176860565018,0.07199843462265268,1,-0.625,27.7
-0.004355487659736766,-0.005455284265594444,0.06787018809810869,0.028693565557963978,-0.003994353025656899,1.0578464084891137,0,-0.375,27.7
0.006796727242847684,-0.0036009423782089136,0.9333844843210453,0.010103424550018458,-0.0026947511456489343,0.13434892859476438,1,-0.375,27.7
-0.0013279747468989734,-0.0024206871782677824,-0.23084391662480713,0.009207257189052385,-0.0008157363433726398,1.2628467712629172,0,-0.125,27.7
0.002057702077264977,-0.0011019875261313711,0.6879084597043296,0.0012122936067393629,-0.0019899031483881584,0.3583665052314748,1,-0.125,27.7
-0.00018843626466396354,-0.0019395399269195657,-0.2729330652151988,-0.014265142461509037,0.0007801297991641834,1.2383182372109964,0,0.125,27.7
0.000404582269472997,0.0028068574817976095,0.47778553478823993,-0.00361888732735242,-0.0002339982164631602,0.5296936142264816,1,0.125,27.7
0.0028562620738884856,0.00020005686693426122,-0.34149520061287775,-0.02895077174444247,0.003053768323081094,1.239951151447592,0,0.375,27.7
0.0035514500229340737,0.0008858235048975774,0.32334965070921623,-0.01633049755314722,0.0020657609973715276,0.62872379490387,1,0.375,27.7
-0.0032897722968041753,0.010230324044935452,-0.4610195265728818,-0.03667234187724096,0.004736249120266105,1.2970151894716868,0,0.625,27.7
0.005733578619527215,0.0014202813156478995,0.06781310539562067,-0.02375762993585736,0.003729930148357978,0.8407442094749076,1,0.625,27.7
0.0013928645661074343,0.006953286216703697,-0.6444914214514894,-0.035223025744538276,0.0062969422698161024,1.4684268235988338,0,0.875,27.7
-0.003507022431555691,0.006177031074653387,-0.353212296194057,-0.033488567487597515,0.0054388459703564535,1.2177357049582433,1,0.875,27.7
0.0023275913514696667,-0.011956469027101388,0.17071009888458238,0.04359310649947405,-0.00672181430881676,1.0479887474077407,0,-0.875,36.9
0.00404563535546443,-0.00583994166321808,1.1909370016497756,0.022279101991917384,-0.002966108702745957,-0.09026060248968708,1,-0.875,36.9
0.0007706929611251396,-0.009428151340756905,-0.15315966866999106,0.045749764259539756,-0.006220966394210623,1.306726643600469,0,-0.625,36.9
0.004118449506107541,-0.004321925383008213,1.0400254459256812,0.016911149341288796,-0.003217933644991887,0.034827889660422766,1,-0.625,36.9
0.003707355998633459,-0.006620200981397902,-0.24167687995955872,0.0322876072876612,-0.0012335658058650902,1.2747907275929926,0,-0.375,36.9
0.0010081006554864026,-0.0016996892559637067,0.5845246999935677,0.007839488841062902,-0.002840241979564921,0.46046646636651906,1,-0.375,36.9
0.0006168316688991396,-0.001962651414530775,-0.27754126966769105,0.013611803880717527,-0.001545087910685596,1.3284871280737751,0,-0.125,36.9
0.0032748251580774147,-0.0017191025929080676,0.2548672269537077,0.003529789479446296,-0.002117077756278731,0.7926788593335294,1,-0.125,36.9
-0.0019347203497092236,-0.0021990639674676553,-0.49241728496017817,-0.01045643984441148,-0.0002907106310456544,1.5097279400859773,0,0.125,36.9
0.004700259872940103,-0.001297677370700823,0.1581785948176392,-0.015156532626132707,0.0008223654997117285,0.8337868408314203,1,0.125,36.9
0.00029006707069184796,0.002522512688773984,-0.527237230948426,-0.03292786791418433,0.004868010055116609,1.4388109188174638,0,0.375,36.9
0.0020053850566616985,0.0020317740714916026,-0.286101673598533,-0.018239694480006643,0.002073875126435244,1.2477040195514668,1,0.375,36.9
-0.000559962703080268,0.00832343890806755,-0.7849455799675938,-0.04384719967336358,0.006683359947320651,1.627524922740246,0,0.625,36.9
0.005552548186204087,0.005594693602718673,-0.4918597827385776,-0.019636628604609668,0.004384744756028387,1.3734433002332518,1,0.625,36.9
-0.0011856452190632488,0.006695812779243387,-0.7469521978063612,-0.04842325663694973,0.008566079566075241,1.5589183633121464,0,0.875,36.9
0.0008181389928566587,0.0038557676110117793,-0.8157389602683136,-0.03994898641178768,0.006199512217921777,1.7068207784094651,1,0.875,36.9
0.006701855108831163,-0.011104585931686096,0.2087461718937525,0.052038461481461795,-0.005267570505107705,0.9522547709520541,0,-0.875,49.2
0.0009637498148930727,-0.006562119258447752,0.761412583077801,0.01750622834379474,-0.001455915850722896,0.2925755154716857,1,-0.875,49.2
-0.005159182473581277,-0.009053014181325715,-0.06186788880541899,0.0418237562031706,-0.0012525823195384195,1.065693994110315,0,-0.625,49.2
0.0019266766431896428,-0.00540042099471847,0.4736620986418202,0.01065418074266415,-0.0026362081493935307,0.5913638350246966,1,-0.625,49.2
-0.0018770445310991744,-0.007990497445374277,-0.269155575256126,0.02318503636025383,-0.0027178469695124676,1.2991599064619173,0,-0.375,49.2
-0.0010185454558394055,-0.003984190451064897,0.14222363790391213,0.006565354985829345,-0.0016097443385661805,0.9015272788253993,1,-0.375,49.2
0.0009582669633486498,-0.004643979757047528,-0.45566352057440784,0.01194923810370258,-0.001267637104746006,1.5251521304437718,0,-0.125,49.2
0.0021073989819619943,-3.3772844080015574e-05,-0.3484078759916073,0.0012421045657958444,-0.0007100843136249671,1.3809814720350317,1,-0.125,49.2
-0.001967847327792612,0.0009349242641538353,-0.45704218786078105,-0.001445158095922064,0.0025271033624875,1.4400014019902732,0,0.125,49.2
0.0028935792462786427,0.0008398064275119224,-0.28496854987951376,-0.010145048187843632,-0.0005866742136404838,1.3225455836358104,1,0.125,49.2
0.0009077651331744354,0.006981498879415382,-0.8823988520690923,-0.03890467958925862,0.004477386121110561,1.7837695758483754,0,0.375,49.2
0.004509944383207199,0.0029546831240908357,-0.6175230955693188,-0.019065193702159564,0.0016250536349013674,1.546388695418597,1,0.375,49.2
-0.005006380399033619,0.013434037827379569,-0.947018718672962,-0.03949709361729154,0.005856051336550297,1.8249324461099128,0,0.625,49.2
0.004334594615681023,-0.0010345614209924538,-0.6949460453532348,-0.020841587135012916,0.003065411124846175,1.5894645109020622,1,0.625,49.2
-0.00624780806247009,0.010690557543730796,-0.5798756822925905,-0.0336887209046066,0.006509077278593553,1.413325751539911,0,0.875,49.2
-0.0005521591798518884,0.010442114054151377,-0.6648742910662063,-0.0381157261941066,0.007123905251316253,1.452081414994785,1,0.875,49.2
