ice_absorption,ice_scattering,offset,opt_eff_headon,opt_eff_lateral,opt_eff_overall,pid,reco_coszen,reco_energy
-0.0006681316108846446,-0.01317354155335064,0.48299921395746687,0.03713829587875202,-0.006607353789828236,0.662812194138452,0,-0.875,6.6
0.0029008194357277475,-0.003797252844963433,0.32702940270928266,0.05230799171854427,-0.011352407062249844,0.994477655478086,1,-0.875,6.6
-0.004054312603131814,-0.003569120982916206,0.11790565877572241,0.040211463806886345,-0.002858183221487294,0.9306892224480343,0,-0.625,6.6
-0.006726242456633387,0.005926352337286235,0.4655207003649758,0.02910280956104392,-0.0014933050917766055,0.5784020149492151,1,-0.625,6.6
0.006290216965367202,-0.004988824935440226,0.12148357843542214,0.01598048204606518,-2.799932234375656e-05,0.8449988359432976,0,-0.375,6.6
0.0007113258508596125,0.014376596623272364,0.10948793441971474,0.014185432950367864,-0.0006221745775476708,0.9261183738676189,1,-0.375,6.6
0.004866788418466532,-0.004173325422982215,0.21242504965784462,-0.00016430505117507883,0.0017686888544695136,0.8000600701510552,0,-0.125,6.6
0.00380029585950942,0.009367065718922641,0.15089510393688677,-0.013521197089942039,1.4672763545275913e-06,0.8269944716804337,1,-0.125,6.6
-0.0045321203357565265,0.005219382803340492,0.4536939897354713,-0.027509838390470918,0.001048958484460759,0.5721998584435684,0,0.125,6.6
-0.004995536638216225,0.010520591130947424,0.5926728661207393,-0.009285840768679384,0.004503313985327753,0.3439082009353483,1,0.125,6.6
-0.004704765001710797,0.006485634780954928,0.510832014260775,-0.026829579621648978,0.002689970141718909,0.5373698179076422,0,0.375,6.6
-0.012105230799706384,0.0112194833858418,0.4199111536367317,-0.03624594351725107,0.0031338448537207905,0.5317136517925479,1,0.375,6.6
-0.002288495157252503,0.012087817463529184,-0.028357736106875447,-0.0024604850073504437,0.007194407199521787,0.8288710071310407,0,0.625,6.6
-0.003669319537732935,0.0015449023708420733,-0.18623220652797165,-0.04912085391639342,0.0031945634785821354,1.08026700598392,1,0.625,6.6
-0.04709924939916651,0.039274060767183434,-1.0934467164467563,-0.013492631653536922,0.03484656149981987,1.4264299385577999,0,0.875,6.6
0.03392401615543935,-0.03864792576079318,0.4890343775796483,-0.08567529534338411,0.00788908795365583,0.25818845769709586,1,0.875,6.6
-0.002322742257646932,-0.0023103981944029815,0.24175012237318136,0.03987920189203356,-0.006145729668466161,0.8792381725352154,0,-0.875,8.7
0.0031506393910753208,-0.0031406237541671623,0.5161274683470509,0.048041273262900704,-0.003578874445137547,0.5344549438156887,1,-0.875,8.7
-0.0014758525869758288,-0.005665453828520571,0.5383879833960031,0.04684531591634738,-0.0034233487176973426,0.5596062799381413,0,-0.625,8.7
-0.0003104963596058101,0.003002701399844887,-0.006657465833254092,0.05176405039745446,-0.0013817042243407893,1.0950767927372218,1,-0.625,8.7
0.0012742904120401305,-0.00701361164566124,0.12075305192929033,0.025737513642285364,-0.002454638643225419,0.9449265322398904,0,-0.375,8.7
0.0074579669765620915,-0.00026885944451948696,0.20062518591703252,0.014719497532301345,-2.998922780899999e-05,0.7828912554085121,1,-0.375,8.7
0.005075043198784691,0.0006595458842497771,0.21128835016844166,-0.010270662097565277,-0.00043148965880267736,0.7395293997541698,0,-0.125,8.7
0.005715573061540903,-0.005198091652204959,-0.21419329631388626,-0.008551821598536794,-0.0008304916693159531,1.1693009424243,1,-0.125,8.7
0.0007510792761543569,-0.0012667892999522919,0.07557145484233009,-0.02267930383342512,-9.75491936663599e-05,0.9227409969437897,0,0.125,8.7
-0.018306955201908004,0.017772279001671987,0.29253217332566334,-0.021168483451885562,-0.00648256033429848,1.0443596971627078,1,0.125,8.7
0.010625835819971027,0.010525080150678032,0.3928041392035304,-0.04324678175233662,0.003539411142852745,0.5522482990787249,0,0.375,8.7
0.00359024564411443,0.017487139331982895,0.1502194901120821,-0.027913883868586252,0.0007957932111117395,0.7183446701951005,1,0.375,8.7
-0.0009580186517806892,0.000772242161402143,0.2981965047686865,-0.025322130313582946,0.0013036476122498027,0.6180619022947801,0,0.625,8.7
-0.0032197183763722314,0.03426135479786489,-0.5482257109385991,-0.05861337090566693,0.005659348112494812,1.5749047353647658,1,0.625,8.7
-0.007435803367577889,0.005159460136192072,-0.18114003103494805,-0.039084701790066394,0.011054882707767751,0.8484596015082638,0,0.875,8.7
-0.005944881859993072,0.004596097654237932,1.3327394124701695,-0.08043625250799896,0.009307317993626397,-0.7193672423167551,1,0.875,8.7
-0.0017501399138783059,-0.01481229810572351,0.2979891446940484,0.04570986478950497,-0.004619432272843715,0.7770715026860776,0,-0.875,11.7
-0.0008826495585457704,-0.001339985638802148,0.19366306227668859,0.04678077121897431,-0.00187369595144231,0.9224461444503339,1,-0.875,11.7
0.0034997561640627314,-0.011214909941463866,0.042327988847162414,0.041076985913279275,-0.006419192905966379,1.1005452496074588,0,-0.625,11.7
-0.006850402606879309,-0.001239014330508684,0.14381138336081234,0.053589521759139794,0.0006615841804723982,0.7585992888351134,1,-0.625,11.7
-0.004328383091617147,-0.0015104095130653306,0.38127731761361383,0.02208240001374359,-0.0016086778669696484,0.6296474619596789,0,-0.375,11.7
-0.006205866378312383,0.00406526917269022,-0.0044936410161207085,0.014617640205156213,-0.0004380679626132533,1.0663209511001805,1,-0.375,11.7
0.0021338650880222765,-0.009069461665294865,0.26862256408166796,-0.00464574064373494,-0.0015526644381182821,0.7741471304011172,0,-0.125,11.7
0.003582184041545411,0.015245485370539071,0.2802007528408789,-0.017854569276078792,0.0012216133136799194,0.6161439778396397,1,-0.125,11.7
